"ID";"Sources";"Emissions";"Periods";"EmissionsDutchTerritory_1"
"1533";"A048113";"A044117";"2019JJ00";"     0.0"
"1534";"A048113";"A044117";"2020JJ00";"     0.0"
"1535";"A048113";"A044117";"2021JJ00";"     0.0"
"1536";"A048113";"A044115";"1990JJ00";"    20.4"
"1537";"A048113";"A044115";"1991JJ00";"    20.3"
"1538";"A048113";"A044115";"1992JJ00";"    19.6"
"1539";"A048113";"A044115";"1993JJ00";"    18.0"
"1540";"A048113";"A044115";"1994JJ00";"    16.0"
"1541";"A048113";"A044115";"1995JJ00";"    14.2"
"1542";"A048113";"A044115";"1996JJ00";"    12.4"
"1543";"A048113";"A044115";"1997JJ00";"    11.0"
"1544";"A048113";"A044115";"1998JJ00";"     9.9"
"1545";"A048113";"A044115";"1999JJ00";"     9.4"
"1546";"A048113";"A044115";"2000JJ00";"     8.7"
"1547";"A048113";"A044115";"2001JJ00";"     8.2"
"1548";"A048113";"A044115";"2002JJ00";"     7.6"
"1549";"A048113";"A044115";"2003JJ00";"     7.0"
"1550";"A048113";"A044115";"2004JJ00";"     6.7"
"1551";"A048113";"A044115";"2005JJ00";"     6.6"
"1552";"A048113";"A044115";"2006JJ00";"     6.5"
"1553";"A048113";"A044115";"2007JJ00";"     6.4"
"1554";"A048113";"A044115";"2008JJ00";"     6.1"
"1555";"A048113";"A044115";"2009JJ00";"     5.6"
"1556";"A048113";"A044115";"2010JJ00";"     5.2"
"1557";"A048113";"A044115";"2011JJ00";"     4.9"
"1558";"A048113";"A044115";"2012JJ00";"     4.5"
"1559";"A048113";"A044115";"2013JJ00";"     4.7"
"1560";"A048113";"A044115";"2014JJ00";"     5.0"
"1561";"A048113";"A044115";"2015JJ00";"     5.4"
"1562";"A048113";"A044115";"2016JJ00";"     5.8"
"1563";"A048113";"A044115";"2017JJ00";"     6.2"
"1564";"A048113";"A044115";"2018JJ00";"     6.6"
"1565";"A048113";"A044115";"2019JJ00";"     6.8"
"1566";"A048113";"A044115";"2020JJ00";"     6.9"
"1567";"A048113";"A044115";"2021JJ00";"     7.1"
"1568";"A048113";"A044107";"1990JJ00";"     0.9"
"1569";"A048113";"A044107";"1991JJ00";"     0.9"
"1570";"A048113";"A044107";"1992JJ00";"     0.8"
"1571";"A048113";"A044107";"1993JJ00";"     0.8"
"1572";"A048113";"A044107";"1994JJ00";"     0.7"
"1573";"A048113";"A044107";"1995JJ00";"     0.6"
"1574";"A048113";"A044107";"1996JJ00";"     0.5"
"1575";"A048113";"A044107";"1997JJ00";"     0.5"
"1576";"A048113";"A044107";"1998JJ00";"     0.4"
"1577";"A048113";"A044107";"1999JJ00";"     0.4"
"1578";"A048113";"A044107";"2000JJ00";"     0.4"
"1579";"A048113";"A044107";"2001JJ00";"     0.4"
"1580";"A048113";"A044107";"2002JJ00";"     0.3"
"1581";"A048113";"A044107";"2003JJ00";"     0.3"
"1582";"A048113";"A044107";"2004JJ00";"     0.3"
"1583";"A048113";"A044107";"2005JJ00";"     0.3"
"1584";"A048113";"A044107";"2006JJ00";"     0.3"
"1585";"A048113";"A044107";"2007JJ00";"     0.3"
"1586";"A048113";"A044107";"2008JJ00";"     0.3"
"1587";"A048113";"A044107";"2009JJ00";"     0.3"
"1588";"A048113";"A044107";"2010JJ00";"     0.3"
"1589";"A048113";"A044107";"2011JJ00";"     0.3"
"1590";"A048113";"A044107";"2012JJ00";"     0.2"
"1591";"A048113";"A044107";"2013JJ00";"     0.3"
"1592";"A048113";"A044107";"2014JJ00";"     0.3"
"1593";"A048113";"A044107";"2015JJ00";"     0.3"
"1594";"A048113";"A044107";"2016JJ00";"     0.4"
"1595";"A048113";"A044107";"2017JJ00";"     0.4"
"1596";"A048113";"A044107";"2018JJ00";"     0.4"
"1597";"A048113";"A044107";"2019JJ00";"     0.5"
"1598";"A048113";"A044107";"2020JJ00";"     0.5"
"1599";"A048113";"A044107";"2021JJ00";"     0.5"
"1600";"A048113";"A044118";"1990JJ00";"    19.5"
"1601";"A048113";"A044118";"1991JJ00";"    19.4"
"1602";"A048113";"A044118";"1992JJ00";"    18.7"
"1603";"A048113";"A044118";"1993JJ00";"    17.2"
"1604";"A048113";"A044118";"1994JJ00";"    15.3"
"1605";"A048113";"A044118";"1995JJ00";"    13.6"
"1606";"A048113";"A044118";"1996JJ00";"    11.8"
"1607";"A048113";"A044118";"1997JJ00";"    10.5"
"1608";"A048113";"A044118";"1998JJ00";"     9.5"
"1609";"A048113";"A044118";"1999JJ00";"     9.0"
"1610";"A048113";"A044118";"2000JJ00";"     8.3"
"1611";"A048113";"A044118";"2001JJ00";"     7.8"
"1612";"A048113";"A044118";"2002JJ00";"     7.2"
"1613";"A048113";"A044118";"2003JJ00";"     6.7"
"1614";"A048113";"A044118";"2004JJ00";"     6.4"
"1615";"A048113";"A044118";"2005JJ00";"     6.3"
"1616";"A048113";"A044118";"2006JJ00";"     6.1"
"1617";"A048113";"A044118";"2007JJ00";"     6.0"
"1618";"A048113";"A044118";"2008JJ00";"     5.8"
"1619";"A048113";"A044118";"2009JJ00";"     5.3"
"1620";"A048113";"A044118";"2010JJ00";"     4.8"
"1621";"A048113";"A044118";"2011JJ00";"     4.6"
"1622";"A048113";"A044118";"2012JJ00";"     4.2"
"1623";"A048113";"A044118";"2013JJ00";"     4.4"
"1624";"A048113";"A044118";"2014JJ00";"     4.7"
"1625";"A048113";"A044118";"2015JJ00";"     5.1"
"1626";"A048113";"A044118";"2016JJ00";"     5.4"
"1627";"A048113";"A044118";"2017JJ00";"     5.7"
"1628";"A048113";"A044118";"2018JJ00";"     6.1"
"1629";"A048113";"A044118";"2019JJ00";"     6.3"
"1630";"A048113";"A044118";"2020JJ00";"     6.4"
"1631";"A048113";"A044118";"2021JJ00";"     6.6"
"1632";"A048113";"A044112";"1990JJ00";"   104.6"
"1633";"A048113";"A044112";"1991JJ00";"   108.2"
"1634";"A048113";"A044112";"1992JJ00";"   110.1"
"1635";"A048113";"A044112";"1993JJ00";"   105.3"
"1636";"A048113";"A044112";"1994JJ00";"    98.9"
"1637";"A048113";"A044112";"1995JJ00";"    95.1"
"1638";"A048113";"A044112";"1996JJ00";"    89.3"
"1639";"A048113";"A044112";"1997JJ00";"    86.3"
"1640";"A048113";"A044112";"1998JJ00";"    84.5"
"1641";"A048113";"A044112";"1999JJ00";"    87.6"
"1642";"A048113";"A044112";"2000JJ00";"    86.4"
"1643";"A048113";"A044112";"2001JJ00";"    85.2"
"1644";"A048113";"A044112";"2002JJ00";"    83.6"
"1645";"A048113";"A044112";"2003JJ00";"    82.8"
"1646";"A048113";"A044112";"2004JJ00";"    83.5"
"1647";"A048113";"A044112";"2005JJ00";"    84.5"
"1648";"A048113";"A044112";"2006JJ00";"    84.3"
"1649";"A048113";"A044112";"2007JJ00";"    85.2"
"1650";"A048113";"A044112";"2008JJ00";"    84.2"
"1651";"A048113";"A044112";"2009JJ00";"    79.4"
"1652";"A048113";"A044112";"2010JJ00";"    75.0"
"1653";"A048113";"A044112";"2011JJ00";"    71.1"
"1654";"A048113";"A044112";"2012JJ00";"    66.5"
"1655";"A048113";"A044112";"2013JJ00";"    60.7"
"1656";"A048113";"A044112";"2014JJ00";"    56.9"
"1657";"A048113";"A044112";"2015JJ00";"    55.0"
"1658";"A048113";"A044112";"2016JJ00";"    53.1"
"1659";"A048113";"A044112";"2017JJ00";"    50.1"
"1660";"A048113";"A044112";"2018JJ00";"    46.2"
"1661";"A048113";"A044112";"2019JJ00";"    42.4"
"1662";"A048113";"A044112";"2020JJ00";"    38.4"
"1663";"A048113";"A044112";"2021JJ00";"    37.0"
"1664";"A048113";"A044110";"1990JJ00";"     0.1"
"1665";"A048113";"A044110";"1991JJ00";"     0.1"
"1666";"A048113";"A044110";"1992JJ00";"     0.1"
"1667";"A048113";"A044110";"1993JJ00";"     0.1"
"1668";"A048113";"A044110";"1994JJ00";"     0.1"
"1669";"A048113";"A044110";"1995JJ00";"     0.1"
"1670";"A048113";"A044110";"1996JJ00";"     0.1"
"1671";"A048113";"A044110";"1997JJ00";"     0.1"
"1672";"A048113";"A044110";"1998JJ00";"     0.1"
"1673";"A048113";"A044110";"1999JJ00";"     0.2"
"1674";"A048113";"A044110";"2000JJ00";"     0.2"
"1675";"A048113";"A044110";"2001JJ00";"     0.2"
"1676";"A048113";"A044110";"2002JJ00";"     0.2"
"1677";"A048113";"A044110";"2003JJ00";"     0.2"
"1678";"A048113";"A044110";"2004JJ00";"     0.2"
"1679";"A048113";"A044110";"2005JJ00";"     0.2"
"1680";"A048113";"A044110";"2006JJ00";"     0.2"
"1681";"A048113";"A044110";"2007JJ00";"     0.2"
"1682";"A048113";"A044110";"2008JJ00";"     0.2"
"1683";"A048113";"A044110";"2009JJ00";"     0.2"
"1684";"A048113";"A044110";"2010JJ00";"     0.3"
"1685";"A048113";"A044110";"2011JJ00";"     0.3"
"1686";"A048113";"A044110";"2012JJ00";"     0.3"
"1687";"A048113";"A044110";"2013JJ00";"     0.3"
"1688";"A048113";"A044110";"2014JJ00";"     0.4"
"1689";"A048113";"A044110";"2015JJ00";"     0.4"
"1690";"A048113";"A044110";"2016JJ00";"     0.4"
"1691";"A048113";"A044110";"2017JJ00";"     0.4"
"1692";"A048113";"A044110";"2018JJ00";"     0.5"
"1693";"A048113";"A044110";"2019JJ00";"     0.5"
"1694";"A048113";"A044110";"2020JJ00";"     0.5"
"1695";"A048113";"A044110";"2021JJ00";"     0.5"
"1696";"A048113";"A044114";"1990JJ00";"     8.0"
"1697";"A048113";"A044114";"1991JJ00";"     8.5"
"1698";"A048113";"A044114";"1992JJ00";"     9.0"
"1699";"A048113";"A044114";"1993JJ00";"     9.1"
"1700";"A048113";"A044114";"1994JJ00";"     8.9"
"1701";"A048113";"A044114";"1995JJ00";"     8.3"
"1702";"A048113";"A044114";"1996JJ00";"     6.2"
"1703";"A048113";"A044114";"1997JJ00";"     2.7"
"1704";"A048113";"A044114";"1998JJ00";"     2.8"
"1705";"A048113";"A044114";"1999JJ00";"     3.0"
"1706";"A048113";"A044114";"2000JJ00";"     1.7"
"1707";"A048113";"A044114";"2001JJ00";"     0.3"
"1708";"A048113";"A044114";"2002JJ00";"     0.2"
"1709";"A048113";"A044114";"2003JJ00";"     0.2"
"1710";"A048113";"A044114";"2004JJ00";"     0.2"
"1711";"A048113";"A044114";"2005JJ00";"     0.1"
"1712";"A048113";"A044114";"2006JJ00";"     0.1"
"1713";"A048113";"A044114";"2007JJ00";"     0.1"
"1714";"A048113";"A044114";"2008JJ00";"     0.1"
"1715";"A048113";"A044114";"2009JJ00";"     0.1"
"1716";"A048113";"A044114";"2010JJ00";"     0.1"
"1717";"A048113";"A044114";"2011JJ00";"     0.1"
"1718";"A048113";"A044114";"2012JJ00";"     0.1"
"1719";"A048113";"A044114";"2013JJ00";"     0.1"
"1720";"A048113";"A044114";"2014JJ00";"     0.1"
"1721";"A048113";"A044114";"2015JJ00";"     0.1"
"1722";"A048113";"A044114";"2016JJ00";"     0.1"
"1723";"A048113";"A044114";"2017JJ00";"     0.1"
"1724";"A048113";"A044114";"2018JJ00";"     0.1"
"1725";"A048113";"A044114";"2019JJ00";"     0.1"
"1726";"A048113";"A044114";"2020JJ00";"     0.1"
"1727";"A048113";"A044114";"2021JJ00";"     0.1"
"1728";"A048113";"A044113";"1990JJ00";"     8.8"
"1729";"A048113";"A044113";"1991JJ00";"     8.9"
"1730";"A048113";"A044113";"1992JJ00";"     8.8"
"1731";"A048113";"A044113";"1993JJ00";"     8.3"
"1732";"A048113";"A044113";"1994JJ00";"     7.6"
"1733";"A048113";"A044113";"1995JJ00";"     7.0"
"1734";"A048113";"A044113";"1996JJ00";"     6.4"
"1735";"A048113";"A044113";"1997JJ00";"     5.9"
"1736";"A048113";"A044113";"1998JJ00";"     5.6"
"1737";"A048113";"A044113";"1999JJ00";"     5.6"
"1738";"A048113";"A044113";"2000JJ00";"     5.4"
"1739";"A048113";"A044113";"2001JJ00";"     5.2"
"1740";"A048113";"A044113";"2002JJ00";"     4.8"
"1741";"A048113";"A044113";"2003JJ00";"     4.5"
"1742";"A048113";"A044113";"2004JJ00";"     4.4"
"1743";"A048113";"A044113";"2005JJ00";"     4.2"
"1744";"A048113";"A044113";"2006JJ00";"     3.9"
"1745";"A048113";"A044113";"2007JJ00";"     3.7"
"1746";"A048113";"A044113";"2008JJ00";"     3.5"
"1747";"A048113";"A044113";"2009JJ00";"     3.1"
"1748";"A048113";"A044113";"2010JJ00";"     2.8"
"1749";"A048113";"A044113";"2011JJ00";"     2.6"
"1750";"A048113";"A044113";"2012JJ00";"     2.3"
"1751";"A048113";"A044113";"2013JJ00";"     2.0"
"1752";"A048113";"A044113";"2014JJ00";"     1.9"
"1753";"A048113";"A044113";"2015JJ00";"     1.8"
"1754";"A048113";"A044113";"2016JJ00";"     1.8"
"1755";"A048113";"A044113";"2017JJ00";"     1.7"
"1756";"A048113";"A044113";"2018JJ00";"     1.6"
"1757";"A048113";"A044113";"2019JJ00";"     1.5"
"1758";"A048113";"A044113";"2020JJ00";"     1.5"
"1759";"A048113";"A044113";"2021JJ00";"     1.5"
"1760";"A049056";"A044109";"1990JJ00";"  1100.0"
"1761";"A049056";"A044109";"1991JJ00";"  1000.0"
"1762";"A049056";"A044109";"1992JJ00";"  1000.0"
"1763";"A049056";"A044109";"1993JJ00";"  1100.0"
"1764";"A049056";"A044109";"1994JJ00";"  1100.0"
"1765";"A049056";"A044109";"1995JJ00";"  1100.0"
"1766";"A049056";"A044109";"1996JJ00";"  1100.0"
"1767";"A049056";"A044109";"1997JJ00";"  1100.0"
"1768";"A049056";"A044109";"1998JJ00";"  1100.0"
"1769";"A049056";"A044109";"1999JJ00";"  1100.0"
"1770";"A049056";"A044109";"2000JJ00";"  1100.0"
"1771";"A049056";"A044109";"2001JJ00";"  1100.0"
"1772";"A049056";"A044109";"2002JJ00";"  1100.0"
"1773";"A049056";"A044109";"2003JJ00";"  1100.0"
"1774";"A049056";"A044109";"2004JJ00";"  1100.0"
"1775";"A049056";"A044109";"2005JJ00";"  1100.0"
"1776";"A049056";"A044109";"2006JJ00";"  1100.0"
"1777";"A049056";"A044109";"2007JJ00";"  1100.0"
"1778";"A049056";"A044109";"2008JJ00";"  1100.0"
"1779";"A049056";"A044109";"2009JJ00";"  1100.0"
"1780";"A049056";"A044109";"2010JJ00";"  1200.0"
"1781";"A049056";"A044109";"2011JJ00";"  1200.0"
"1782";"A049056";"A044109";"2012JJ00";"  1100.0"
"1783";"A049056";"A044109";"2013JJ00";"  1100.0"
"1784";"A049056";"A044109";"2014JJ00";"  1100.0"
"1785";"A049056";"A044109";"2015JJ00";"  1100.0"
"1786";"A049056";"A044109";"2016JJ00";"  1000.0"
"1787";"A049056";"A044109";"2017JJ00";"  1100.0"
"1788";"A049056";"A044109";"2018JJ00";"  1100.0"
"1789";"A049056";"A044109";"2019JJ00";"  1000.0"
"1790";"A049056";"A044109";"2020JJ00";"   900.0"
"1791";"A049056";"A044109";"2021JJ00";"   900.0"
"1792";"A049056";"A044108";"1990JJ00";"    48.5"
"1793";"A049056";"A044108";"1991JJ00";"    45.9"
"1794";"A049056";"A044108";"1992JJ00";"    50.1"
"1795";"A049056";"A044108";"1993JJ00";"    53.8"
"1796";"A049056";"A044108";"1994JJ00";"    56.6"
"1797";"A049056";"A044108";"1995JJ00";"    58.1"
"1798";"A049056";"A044108";"1996JJ00";"    61.8"
"1799";"A049056";"A044108";"1997JJ00";"    63.6"
"1800";"A049056";"A044108";"1998JJ00";"    65.3"
"1801";"A049056";"A044108";"1999JJ00";"    65.4"
"1802";"A049056";"A044108";"2000JJ00";"    64.6"
"1803";"A049056";"A044108";"2001JJ00";"    63.8"
"1804";"A049056";"A044108";"2002JJ00";"    65.0"
"1805";"A049056";"A044108";"2003JJ00";"    64.7"
"1806";"A049056";"A044108";"2004JJ00";"    64.4"
"1807";"A049056";"A044108";"2005JJ00";"    63.6"
"1808";"A049056";"A044108";"2006JJ00";"    62.3"
"1809";"A049056";"A044108";"2007JJ00";"    58.7"
"1810";"A049056";"A044108";"2008JJ00";"    58.9"
"1811";"A049056";"A044108";"2009JJ00";"    59.3"
"1812";"A049056";"A044108";"2010JJ00";"    60.2"
"1813";"A049056";"A044108";"2011JJ00";"    60.1"
"1814";"A049056";"A044108";"2012JJ00";"    59.5"
"1815";"A049056";"A044108";"2013JJ00";"    58.4"
"1816";"A049056";"A044108";"2014JJ00";"    57.3"
"1817";"A049056";"A044108";"2015JJ00";"    56.0"
"1818";"A049056";"A044108";"2016JJ00";"    55.5"
"1819";"A049056";"A044108";"2017JJ00";"    55.0"
"1820";"A049056";"A044108";"2018JJ00";"    53.7"
"1821";"A049056";"A044108";"2019JJ00";"    52.4"
"1822";"A049056";"A044108";"2020JJ00";"    49.3"
"1823";"A049056";"A044108";"2021JJ00";"    49.2"
"1824";"A049056";"A044116";"1990JJ00";"    31.8"
"1825";"A049056";"A044116";"1991JJ00";"    25.6"
"1826";"A049056";"A044116";"1992JJ00";"    25.5"
"1827";"A049056";"A044116";"1993JJ00";"    25.4"
"1828";"A049056";"A044116";"1994JJ00";"    25.8"
"1829";"A049056";"A044116";"1995JJ00";"    25.6"
"1830";"A049056";"A044116";"1996JJ00";"    25.6"
"1831";"A049056";"A044116";"1997JJ00";"    25.9"
"1832";"A049056";"A044116";"1998JJ00";"    26.1"
"1833";"A049056";"A044116";"1999JJ00";"    25.3"
"1834";"A049056";"A044116";"2000JJ00";"    23.4"
"1835";"A049056";"A044116";"2001JJ00";"    22.1"
"1836";"A049056";"A044116";"2002JJ00";"    21.7"
"1837";"A049056";"A044116";"2003JJ00";"    21.1"
"1838";"A049056";"A044116";"2004JJ00";"    20.6"
"1839";"A049056";"A044116";"2005JJ00";"    20.1"
"1840";"A049056";"A044116";"2006JJ00";"    19.5"
"1841";"A049056";"A044116";"2007JJ00";"    17.9"
"1842";"A049056";"A044116";"2008JJ00";"    18.4"
"1843";"A049056";"A044116";"2009JJ00";"    17.9"
"1844";"A049056";"A044116";"2010JJ00";"    17.0"
"1845";"A049056";"A044116";"2011JJ00";"    15.9"
"1846";"A049056";"A044116";"2012JJ00";"    15.3"
"1847";"A049056";"A044116";"2013JJ00";"    14.5"
"1848";"A049056";"A044116";"2014JJ00";"    13.8"
"1849";"A049056";"A044116";"2015JJ00";"    13.3"
"1850";"A049056";"A044116";"2016JJ00";"    12.6"
"1851";"A049056";"A044116";"2017JJ00";"    12.1"
"1852";"A049056";"A044116";"2018JJ00";"    11.5"
"1853";"A049056";"A044116";"2019JJ00";"    10.9"
"1854";"A049056";"A044116";"2020JJ00";"    10.0"
"1855";"A049056";"A044116";"2021JJ00";"    10.0"
"1856";"A049056";"A044117";"1990JJ00";"     2.0"
"1857";"A049056";"A044117";"1991JJ00";"     1.7"
"1858";"A049056";"A044117";"1992JJ00";"     1.2"
"1859";"A049056";"A044117";"1993JJ00";"     1.0"
"1860";"A049056";"A044117";"1994JJ00";"     1.0"
"1861";"A049056";"A044117";"1995JJ00";"     1.0"
"1862";"A049056";"A044117";"1996JJ00";"     0.9"
"1863";"A049056";"A044117";"1997JJ00";"     0.9"
"1864";"A049056";"A044117";"1998JJ00";"     0.9"
"1865";"A049056";"A044117";"1999JJ00";"     0.9"
"1866";"A049056";"A044117";"2000JJ00";"     0.9"
"1867";"A049056";"A044117";"2001JJ00";"     0.9"
"1868";"A049056";"A044117";"2002JJ00";"     0.9"
"1869";"A049056";"A044117";"2003JJ00";"     0.9"
"1870";"A049056";"A044117";"2004JJ00";"     0.9"
"1871";"A049056";"A044117";"2005JJ00";"     0.9"
"1872";"A049056";"A044117";"2006JJ00";"     0.9"
"1873";"A049056";"A044117";"2007JJ00";"     1.0"
"1874";"A049056";"A044117";"2008JJ00";"     1.0"
"1875";"A049056";"A044117";"2009JJ00";"     1.0"
"1876";"A049056";"A044117";"2010JJ00";"     1.0"
"1877";"A049056";"A044117";"2011JJ00";"     1.0"
"1878";"A049056";"A044117";"2012JJ00";"     1.0"
"1879";"A049056";"A044117";"2013JJ00";"     1.0"
"1880";"A049056";"A044117";"2014JJ00";"     1.0"
"1881";"A049056";"A044117";"2015JJ00";"     1.0"
"1882";"A049056";"A044117";"2016JJ00";"     1.0"
"1883";"A049056";"A044117";"2017JJ00";"     1.0"
"1884";"A049056";"A044117";"2018JJ00";"     1.0"
"1885";"A049056";"A044117";"2019JJ00";"     1.0"
"1886";"A049056";"A044117";"2020JJ00";"     1.0"
